ACC Sensor 0 X,ACC Sensor 0 Y,ACC Sensor 0 Z,ACC Sensor 1 X,ACC Sensor 1 Y,ACC Sensor 1 Z
-0.111083984375,0.981201171875,-0.130859375,,,
-0.10498046875,0.98388671875,-0.1396484375,,,
-0.1103515625,0.9892578125,-0.135498046875,,,
-0.11328125,0.98291015625,-0.13134765625,,,
-0.107421875,0.984375,-0.135009765625,,,
-0.108642578125,0.982421875,-0.129638671875,,,
-0.106201171875,0.982177734375,-0.1298828125,,,
-0.112060546875,0.992919921875,-0.128173828125,,,
-0.106201171875,0.989013671875,-0.12890625,,,
-0.11376953125,0.988037109375,-0.130615234375,,,
-0.107177734375,0.98583984375,-0.13134765625,,,
-0.110595703125,0.9833984375,-0.1318359375,,,
-0.110595703125,0.98828125,-0.134765625,,,
-0.11181640625,0.986572265625,-0.131103515625,,,
-0.108154296875,0.988525390625,-0.134521484375,,,
-0.107666015625,0.990234375,-0.13330078125,,,
-0.109130859375,0.986083984375,-0.127685546875,,,
-0.099365234375,0.987548828125,-0.1259765625,,,
-0.101318359375,0.9892578125,-0.126220703125,,,
-0.10546875,0.984130859375,-0.12353515625,,,
-0.109375,0.98779296875,-0.11962890625,,,
-0.102294921875,0.98876953125,-0.123779296875,,,
-0.109375,0.991455078125,-0.127197265625,,,
-0.109130859375,0.992919921875,-0.1240234375,,,
-0.109130859375,0.9931640625,-0.1279296875,,,
-0.1015625,0.989990234375,-0.123291015625,,,
-0.102294921875,0.989501953125,-0.129150390625,,,
-0.10546875,0.9873046875,-0.127685546875,,,
-0.10009765625,0.98828125,-0.13232421875,,,
-0.091552734375,0.986572265625,-0.132568359375,,,
-0.0947265625,0.978271484375,-0.133544921875,,,
-0.1005859375,0.982666015625,-0.1328125,,,
-0.09619140625,0.989013671875,-0.1328125,,,
-0.095703125,0.990234375,-0.132568359375,,,
-0.102783203125,0.985107421875,-0.13232421875,,,
-0.105712890625,0.984619140625,-0.125,,,
-0.104248046875,0.98828125,-0.126220703125,,,
-0.10302734375,0.9921875,-0.128173828125,,,
-0.102783203125,0.9853515625,-0.124755859375,,,
-0.10888671875,0.990478515625,-0.13037109375,,,
-0.10888671875,0.986083984375,-0.12841796875,,,
-0.101318359375,0.982421875,-0.127197265625,,,
-0.10498046875,0.984375,-0.129638671875,,,
-0.105712890625,0.983642578125,-0.133544921875,,,
-0.100830078125,0.98486328125,-0.127685546875,,,
-0.101806640625,0.9814453125,-0.12158203125,,,
-0.104736328125,0.98193359375,-0.13037109375,,,
-0.101806640625,0.98095703125,-0.126953125,,,
-0.107421875,0.98193359375,-0.12548828125,,,
-0.10009765625,0.98388671875,-0.1240234375,,,
-0.09912109375,0.9873046875,-0.122314453125,,,
-0.1044921875,0.987548828125,-0.11962890625,,,
-0.10693359375,0.985595703125,-0.121337890625,,,
-0.102294921875,0.9873046875,-0.122314453125,,,
-0.10107421875,0.986572265625,-0.120849609375,,,
-0.096923828125,0.9873046875,-0.119384765625,,,
-0.105712890625,0.98583984375,-0.122314453125,,,
-0.1044921875,0.9853515625,-0.123046875,,,
-0.099853515625,0.989501953125,-0.12109375,,,
-0.1005859375,0.989013671875,-0.1240234375,,,
-0.1015625,0.98876953125,-0.123779296875,,,
-0.1064453125,0.989013671875,-0.12060546875,,,
-0.103515625,0.984375,-0.123291015625,,,
-0.099609375,0.99169921875,-0.1259765625,,,
-0.10595703125,0.990234375,-0.121826171875,,,
-0.097900390625,0.98779296875,-0.1240234375,,,
-0.09912109375,0.991943359375,-0.129638671875,,,
-0.095458984375,0.987548828125,-0.122802734375,,,
-0.09912109375,0.9873046875,-0.125732421875,,,
-0.093994140625,0.99267578125,-0.12744140625,,,
-0.09912109375,0.988037109375,-0.127685546875,,,
-0.091796875,0.98974609375,-0.120361328125,,,
-0.0986328125,0.98876953125,-0.117919921875,,,
-0.096435546875,0.994873046875,-0.120849609375,,,
-0.098876953125,0.98974609375,-0.12109375,,,
-0.096923828125,0.989013671875,-0.1162109375,,,
-0.098876953125,0.99169921875,-0.129638671875,,,
-0.09326171875,0.985107421875,-0.117919921875,,,
-0.094970703125,0.981689453125,-0.12353515625,,,
-0.0966796875,0.989013671875,-0.11962890625,,,
-0.095703125,0.99462890625,-0.126708984375,,,
-0.09619140625,0.98828125,-0.1240234375,,,
-0.0927734375,0.98779296875,-0.123046875,,,
-0.09130859375,0.984619140625,-0.12109375,,,
-0.088623046875,0.98486328125,-0.123046875,,,
-0.091064453125,0.9833984375,-0.1220703125,,,
-0.09375,0.9873046875,-0.1220703125,,,
-0.099853515625,0.984375,-0.116943359375,,,
-0.099365234375,0.979736328125,-0.1181640625,,,
-0.10400390625,0.983642578125,-0.1171875,,,
-0.106689453125,0.983154296875,-0.115966796875,,,
-0.101318359375,0.987548828125,-0.116455078125,,,
-0.10400390625,0.9814453125,-0.11865234375,,,
-0.108154296875,0.984619140625,-0.123291015625,,,
-0.10205078125,0.97900390625,-0.12109375,,,
-0.097900390625,0.982177734375,-0.1162109375,,,
-0.104248046875,0.97900390625,-0.118896484375,,,
-0.107421875,0.98974609375,-0.124267578125,,,
-0.0986328125,0.98193359375,-0.123779296875,,,
-0.101318359375,0.988037109375,-0.1201171875,,,
-0.103759765625,0.981201171875,-0.125732421875,,,
-0.101806640625,0.985107421875,-0.120849609375,,,
-0.10302734375,0.985595703125,-0.123046875,,,
-0.1083984375,0.994140625,-0.1259765625,,,
-0.105712890625,0.984619140625,-0.134033203125,,,
-0.108642578125,0.992919921875,-0.121826171875,,,
-0.10888671875,0.989501953125,-0.125244140625,,,
-0.104736328125,0.9921875,-0.125732421875,,,
-0.110107421875,0.98974609375,-0.125732421875,,,
-0.10791015625,0.987548828125,-0.123779296875,,,
-0.10888671875,0.991943359375,-0.12255859375,,,
-0.11376953125,0.989501953125,-0.122802734375,,,
-0.109130859375,0.989013671875,-0.122314453125,,,
-0.1142578125,0.991455078125,-0.1220703125,,,
-0.11572265625,0.989013671875,-0.1201171875,,,
-0.118408203125,0.990478515625,-0.126220703125,,,
-0.11181640625,0.984375,-0.12255859375,,,
-0.112060546875,0.986083984375,-0.126708984375,,,
-0.11328125,0.9833984375,-0.120849609375,,,
-0.10693359375,0.98779296875,-0.130126953125,,,
-0.1123046875,0.98779296875,-0.13134765625,,,
-0.105224609375,0.9853515625,-0.1279296875,,,
-0.107177734375,0.984375,-0.132568359375,,,
-0.10498046875,0.98779296875,-0.129638671875,,,
-0.10107421875,0.984619140625,-0.128662109375,,,
-0.10107421875,0.98779296875,-0.124755859375,,,
-0.112060546875,0.983154296875,-0.12548828125,,,
-0.107421875,0.988037109375,-0.123291015625,,,
-0.106689453125,0.985595703125,-0.12109375,,,
-0.111328125,0.984130859375,-0.121337890625,,,
-0.1083984375,0.982421875,-0.122314453125,,,
-0.105224609375,0.986083984375,-0.1279296875,,,
-0.111328125,0.986328125,-0.125,,,
-0.1103515625,0.981689453125,-0.12646484375,,,
-0.104248046875,0.98291015625,-0.125,,,
-0.10302734375,0.981689453125,-0.12451171875,,,
-0.10302734375,0.98095703125,-0.1259765625,,,
-0.103759765625,0.986572265625,-0.127197265625,,,
-0.1044921875,0.982666015625,-0.132080078125,,,
-0.10302734375,0.988525390625,-0.11865234375,,,
-0.10205078125,0.985595703125,-0.12451171875,,,
-0.108154296875,0.992919921875,-0.124755859375,,,
-0.10791015625,0.984619140625,-0.12744140625,,,
-0.106201171875,0.988037109375,-0.123779296875,,,
-0.1083984375,0.98974609375,-0.1279296875,,,
-0.111572265625,0.990966796875,-0.126953125,,,
-0.103271484375,0.9912109375,-0.123291015625,,,
-0.111572265625,0.989990234375,-0.126220703125,,,
-0.11669921875,0.9892578125,-0.127685546875,,,
-0.107421875,0.989013671875,-0.126953125,,,
-0.1103515625,0.987548828125,-0.124267578125,,,
-0.111572265625,0.989501953125,-0.125,,,
-0.105712890625,0.98583984375,-0.1220703125,,,
-0.1103515625,0.98779296875,-0.12548828125,,,
-0.107177734375,0.993408203125,-0.12451171875,,,
-0.10791015625,0.985595703125,-0.12353515625,,,
-0.10791015625,0.988525390625,-0.130126953125,,,
-0.10107421875,0.9892578125,-0.127685546875,,,
-0.103759765625,0.98828125,-0.130615234375,,,
-0.098876953125,0.9833984375,-0.12451171875,,,
-0.106201171875,0.98876953125,-0.12548828125,,,
-0.098388671875,0.990234375,-0.1328125,,,
-0.100341796875,0.989501953125,-0.130126953125,,,
-0.102783203125,0.985107421875,-0.13037109375,,,
-0.101318359375,0.989501953125,-0.12646484375,,,
-0.100830078125,0.989501953125,-0.13330078125,,,
-0.095947265625,0.987548828125,-0.135498046875,,,
-0.095703125,0.989013671875,-0.1298828125,,,
-0.100830078125,0.994140625,-0.123291015625,,,
-0.096923828125,0.99072265625,-0.13427734375,,,
-0.100341796875,0.986328125,-0.12548828125,,,
-0.1005859375,0.988525390625,-0.128173828125,,,
-0.107177734375,0.97998046875,-0.12060546875,,,
-0.104736328125,0.984375,-0.126708984375,,,
-0.098388671875,0.985107421875,-0.123291015625,,,
-0.106689453125,0.9873046875,-0.12744140625,,,
-0.099853515625,0.988037109375,-0.121826171875,,,
-0.103759765625,0.9853515625,-0.123779296875,,,
-0.104736328125,0.985595703125,-0.13134765625,,,
-0.100830078125,0.98828125,-0.12744140625,,,
-0.102783203125,0.98583984375,-0.127197265625,,,
-0.095947265625,0.9912109375,-0.12548828125,,,
-0.09619140625,0.988525390625,-0.120849609375,,,
-0.091064453125,0.98876953125,-0.128662109375,,,
-0.09619140625,0.98681640625,-0.131591796875,,,
-0.099853515625,0.9873046875,-0.12841796875,,,
-0.09228515625,0.982177734375,-0.133544921875,,,
-0.098388671875,0.98876953125,-0.130126953125,,,
-0.09912109375,0.986083984375,-0.1259765625,,,
-0.099365234375,0.991943359375,-0.12939453125,,,
-0.10009765625,0.990234375,-0.128173828125,,,
-0.102783203125,0.98876953125,-0.128173828125,,,
-0.099365234375,0.991455078125,-0.124755859375,,,
-0.10009765625,0.992431640625,-0.128662109375,,,
-0.1025390625,0.99169921875,-0.129150390625,,,
-0.1025390625,0.990478515625,-0.131103515625,,,
-0.100830078125,0.987060546875,-0.129150390625,,,
-0.10498046875,0.99072265625,-0.1298828125,,,
-0.10498046875,0.9912109375,-0.132080078125,,,
-0.110595703125,0.9912109375,-0.127685546875,,,
-0.1064453125,0.99267578125,-0.130126953125,,,
-0.104248046875,0.98779296875,-0.124755859375,,,
-0.1142578125,0.990234375,-0.123046875,,,
-0.114990234375,0.986572265625,-0.132080078125,,,
-0.1171875,0.98876953125,-0.129150390625,,,
-0.113037109375,0.983154296875,-0.1298828125,,,
-0.109375,0.9853515625,-0.1279296875,,,
-0.111572265625,0.98779296875,-0.126953125,,,
-0.109130859375,0.9853515625,-0.128173828125,,,
-0.11474609375,0.98876953125,-0.13525390625,,,
-0.107177734375,0.9892578125,-0.1337890625,,,
-0.104736328125,0.989013671875,-0.135009765625,,,
-0.113037109375,0.9853515625,-0.1357421875,,,
-0.1015625,0.9921875,-0.131103515625,,,
-0.108154296875,0.98876953125,-0.13232421875,,,
-0.101318359375,0.9853515625,-0.13330078125,,,
-0.1064453125,0.9921875,-0.135009765625,,,
-0.107666015625,0.985595703125,-0.132568359375,,,
-0.102783203125,0.989501953125,-0.13427734375,,,
-0.109375,0.989990234375,-0.129638671875,,,
-0.10693359375,0.983642578125,-0.13525390625,,,
-0.1005859375,0.988525390625,-0.133056640625,,,
-0.1044921875,0.983154296875,-0.130859375,,,
-0.103515625,0.986328125,-0.12890625,,,
-0.095458984375,0.982421875,-0.1328125,,,
-0.0986328125,0.98095703125,-0.12890625,,,
-0.09423828125,0.98388671875,-0.12548828125,,,
-0.1025390625,0.985107421875,-0.13037109375,,,
-0.095703125,0.9833984375,-0.129638671875,,,
-0.10205078125,0.985595703125,-0.126220703125,,,
-0.1044921875,0.984619140625,-0.124755859375,,,
-0.104248046875,0.978271484375,-0.12451171875,,,
-0.10546875,0.982666015625,-0.128173828125,,,
-0.103515625,0.983642578125,-0.122314453125,,,
-0.095947265625,0.982177734375,-0.129638671875,,,
-0.08984375,0.979736328125,-0.130126953125,,,
-0.097412109375,0.98583984375,-0.12451171875,,,
-0.099609375,0.977294921875,-0.1240234375,,,
-0.1015625,0.984375,-0.131103515625,,,
-0.102783203125,0.984130859375,-0.132080078125,,,
-0.097900390625,0.98095703125,-0.1259765625,,,
-0.10009765625,0.990234375,-0.125,,,
-0.095947265625,0.98974609375,-0.132568359375,,,
-0.096435546875,0.98974609375,-0.130615234375,,,
-0.10009765625,0.987548828125,-0.124267578125,,,
-0.098388671875,0.986083984375,-0.12646484375,,,
-0.095947265625,0.98828125,-0.126953125,,,
-0.103271484375,0.98291015625,-0.12744140625,,,
-0.096923828125,0.992919921875,-0.126220703125,,,
-0.102294921875,0.989013671875,-0.12841796875,,,
-0.109130859375,0.98583984375,-0.12939453125,,,
-0.10791015625,0.98974609375,-0.12060546875,,,
-0.106201171875,0.9873046875,-0.123779296875,,,
-0.1103515625,0.985107421875,-0.123046875,,,
-0.112548828125,0.98486328125,-0.1259765625,,,
-0.112548828125,0.98779296875,-0.121826171875,,,
-0.1064453125,0.9921875,-0.1318359375,,,
-0.109130859375,0.9873046875,-0.12646484375,,,
-0.101806640625,0.985595703125,-0.130859375,,,
-0.106201171875,0.990234375,-0.124267578125,,,
-0.105224609375,0.99169921875,-0.12158203125,,,
-0.1015625,0.986083984375,-0.1298828125,,,
-0.112060546875,0.984619140625,-0.12939453125,,,
-0.107666015625,0.991455078125,-0.12890625,,,
-0.103515625,0.9892578125,-0.1298828125,,,
-0.103271484375,0.993896484375,-0.12646484375,,,
-0.10595703125,0.98974609375,-0.127685546875,,,
-0.10498046875,0.984619140625,-0.123291015625,,,
-0.105712890625,0.98681640625,-0.125244140625,,,
-0.103515625,0.986328125,-0.130615234375,,,
-0.097900390625,0.98193359375,-0.135498046875,,,
-0.09228515625,0.984375,-0.133056640625,,,
-0.1015625,0.988037109375,-0.128173828125,,,
-0.105712890625,0.986083984375,-0.123291015625,,,
-0.112548828125,0.982666015625,-0.12451171875,,,
-0.111328125,0.989990234375,-0.126220703125,,,
-0.110107421875,0.9873046875,-0.118896484375,,,
-0.114013671875,0.9853515625,-0.118408203125,,,
-0.111083984375,0.982177734375,-0.117431640625,,,
-0.10693359375,0.98974609375,-0.119873046875,,,
-0.105224609375,0.98974609375,-0.125732421875,,,
-0.10546875,0.977783203125,-0.12255859375,,,
-0.1005859375,0.98486328125,-0.12841796875,,,
-0.10009765625,0.988037109375,-0.125732421875,,,
-0.099365234375,0.982666015625,-0.121826171875,,,
-0.095703125,0.9853515625,-0.121826171875,,,
-0.093505859375,0.98779296875,-0.12158203125,,,
-0.097412109375,0.990234375,-0.1240234375,,,
-0.09716796875,0.990478515625,-0.119140625,,,
-0.099609375,0.98828125,-0.118408203125,,,
-0.096923828125,0.994140625,-0.117431640625,,,
-0.107421875,0.990234375,-0.123046875,,,
-0.105712890625,0.990234375,-0.12451171875,,,
-0.11328125,0.98828125,-0.12060546875,,,
-0.110107421875,0.990966796875,-0.1240234375,,,
-0.1083984375,0.99072265625,-0.125,,,
-0.10302734375,0.988037109375,-0.123779296875,,,
-0.113037109375,0.98779296875,-0.12353515625,,,
-0.104736328125,0.98583984375,-0.12255859375,,,
-0.106689453125,0.985107421875,-0.121826171875,,,
-0.10693359375,0.98779296875,-0.125244140625,,,
-0.10400390625,0.989990234375,-0.123046875,,,
-0.10546875,0.993408203125,-0.123779296875,,,
-0.1025390625,0.98828125,-0.12158203125,,,
-0.102783203125,0.9892578125,-0.119873046875,,,
-0.10595703125,0.98095703125,-0.12451171875,,,
-0.103515625,0.98779296875,-0.12548828125,,,
-0.102783203125,0.984619140625,-0.1318359375,,,
-0.099609375,0.98486328125,-0.12939453125,,,
-0.1025390625,0.9892578125,-0.123291015625,,,
-0.103515625,0.990234375,-0.12890625,,,
-0.104736328125,0.9931640625,-0.123779296875,,,
-0.106689453125,0.983154296875,-0.125,,,
-0.10498046875,0.984375,-0.125732421875,,,
-0.10498046875,0.991455078125,-0.123291015625,,,
-0.107666015625,0.9853515625,-0.122314453125,,,
-0.109619140625,0.982666015625,-0.1279296875,,,
-0.1064453125,0.984619140625,-0.124755859375,,,
-0.100341796875,0.977294921875,-0.127685546875,,,
-0.107177734375,0.984375,-0.1240234375,,,
-0.100830078125,0.98388671875,-0.12353515625,,,
-0.098388671875,0.98095703125,-0.1240234375,,,
-0.103759765625,0.9814453125,-0.12841796875,,,
-0.103271484375,0.9775390625,-0.1279296875,,,
-0.105224609375,0.987060546875,-0.1259765625,,,
-0.10595703125,0.978759765625,-0.125244140625,,,
-0.1064453125,0.980712890625,-0.12548828125,,,
-0.10791015625,0.983642578125,-0.121337890625,,,
-0.10302734375,0.98095703125,-0.121826171875,,,
-0.1123046875,0.986572265625,-0.11962890625,,,
-0.10693359375,0.986083984375,-0.12353515625,,,
-0.113525390625,0.98974609375,-0.130859375,,,
-0.106201171875,0.98095703125,-0.12548828125,,,
-0.106201171875,0.984130859375,-0.126708984375,,,
-0.10498046875,0.988037109375,-0.12451171875,,,
-0.110595703125,0.980712890625,-0.1259765625,,,
-0.109130859375,0.98046875,-0.118896484375,,,
-0.106689453125,0.98876953125,-0.1181640625,,,
-0.11083984375,0.982177734375,-0.1201171875,,,
-0.1083984375,0.98828125,-0.125732421875,,,
-0.10693359375,0.97998046875,-0.123291015625,,,
-0.105224609375,0.983154296875,-0.12060546875,,,
-0.112548828125,0.98583984375,-0.124267578125,,,
-0.11083984375,0.982421875,-0.123046875,,,
-0.106201171875,0.98974609375,-0.121337890625,,,
-0.105712890625,0.986328125,-0.12451171875,,,
-0.108154296875,0.986572265625,-0.123046875,,,
-0.113525390625,0.984130859375,-0.126953125,,,
-0.10546875,0.98681640625,-0.12451171875,,,
-0.10888671875,0.9912109375,-0.127685546875,,,
-0.108154296875,0.992431640625,-0.12744140625,,,
-0.10400390625,0.990478515625,-0.126708984375,,,
-0.099853515625,0.99169921875,-0.13037109375,,,
-0.107421875,0.987548828125,-0.12060546875,,,
-0.103759765625,0.98779296875,-0.123046875,,,
-0.100830078125,0.98486328125,-0.12255859375,,,
-0.10205078125,0.99169921875,-0.133056640625,,,
-0.099365234375,0.9912109375,-0.128662109375,,,
-0.099609375,0.988037109375,-0.128662109375,,,
-0.10107421875,0.988037109375,-0.13134765625,,,
-0.101318359375,0.987548828125,-0.125,,,
-0.104736328125,0.9873046875,-0.125732421875,,,
-0.1015625,0.980224609375,-0.12451171875,,,
-0.10009765625,0.9853515625,-0.128173828125,,,
-0.11279296875,0.98779296875,-0.13037109375,,,
-0.10595703125,0.985107421875,-0.123291015625,,,
-0.10498046875,0.982666015625,-0.125732421875,,,
-0.103271484375,0.98681640625,-0.124267578125,,,
-0.10498046875,0.986083984375,-0.126708984375,,,
-0.1015625,0.986328125,-0.118896484375,,,
-0.101318359375,0.9892578125,-0.131103515625,,,
-0.1064453125,0.984375,-0.124755859375,,,
-0.099853515625,0.98388671875,-0.12646484375,,,
-0.102294921875,0.985107421875,-0.12451171875,,,
-0.100341796875,0.984619140625,-0.125,,,
-0.1015625,0.976318359375,-0.126708984375,,,
-0.104248046875,0.98486328125,-0.126220703125,,,
-0.10009765625,0.98095703125,-0.126220703125,,,
-0.106689453125,0.983642578125,-0.12548828125,,,
-0.0986328125,0.983642578125,-0.126708984375,,,
-0.104736328125,0.980712890625,-0.123779296875,,,
-0.103515625,0.98291015625,-0.125732421875,,,
-0.106201171875,0.982421875,-0.130615234375,,,
-0.103759765625,0.9853515625,-0.12353515625,,,
-0.10107421875,0.984619140625,-0.127685546875,,,
-0.103759765625,0.983642578125,-0.12158203125,,,
-0.108154296875,0.98583984375,-0.12646484375,,,
-0.108642578125,0.983154296875,-0.12451171875,,,
-0.10693359375,0.98193359375,-0.126220703125,,,
-0.107177734375,0.9853515625,-0.129150390625,,,
-0.107666015625,0.982666015625,-0.11962890625,,,
-0.10302734375,0.984619140625,-0.127685546875,,,
-0.109619140625,0.9833984375,-0.123291015625,,,
-0.10888671875,0.982421875,-0.12548828125,,,
-0.1044921875,0.98876953125,-0.128173828125,,,
-0.108154296875,0.991943359375,-0.13232421875,,,
-0.10888671875,0.98388671875,-0.125,,,
-0.1064453125,0.98974609375,-0.1318359375,,,
-0.102294921875,0.989501953125,-0.131103515625,,,
-0.1025390625,0.989013671875,-0.134033203125,,,
-0.106201171875,0.98486328125,-0.12841796875,,,
-0.101806640625,0.985595703125,-0.126953125,,,
-0.1064453125,0.982421875,-0.1298828125,,,
-0.10498046875,0.982421875,-0.1201171875,,,
-0.102783203125,0.984375,-0.126708984375,,,
-0.108154296875,0.98095703125,-0.125732421875,,,
-0.11181640625,0.986572265625,-0.12890625,,,
-0.1064453125,0.985595703125,-0.1318359375,,,
-0.104736328125,0.986083984375,-0.125244140625,,,
-0.10693359375,0.98876953125,-0.122802734375,,,
